# setID,﻿BGC_PaThWs,BGC_PaDesConst,BGC_ThDesConst,BGC_sigmaPaPOC,BGC_sigmaPaCa,BGC_sigmaPaOp,BGC_sigmaPaDu,BGC_sigmaPaNeph,BGC_sigmaThPOC,BGC_sigmaThCa,BGC_sigmaThOp,BGC_sigmaThDu,BGC_sigmaThNeph
1509,1000,2.4,2.4,0.014281017,0.303717146,0.23899444,0.042830991,0.031188212,0.242647556,12.73555303,0.324077108,0.067609958,0.1094406
1510,1000,2.4,2.4,0.039974712,0.340290382,0.360880132,0.038480963,0.031207348,0.232258986,15.43158555,0.116279813,0.011485952,0.003830685
1511,1000,2.4,2.4,0.022106982,0.366732579,0.15847022,0.045658466,0.035528183,0.260402159,0.468314365,0.197182679,0.097315331,0.062290435
1512,1000,2.4,2.4,0.004813252,0.16861433,0.240004809,0.046214144,0.016681296,0.240403922,6.28734321,0.170393605,0.097980639,0.054928048
1513,1000,2.4,2.4,0.015170387,0.40927176,0.386243216,0.010284883,0.021772709,0.241447249,2.911306602,0.370425381,0.067467502,0.10931346
1514,1000,2.4,2.4,0.042973937,0.047145834,0.185717731,0.013789312,0.050563757,0.170423163,13.12829201,0.156533703,0.014404184,0.090647022
1515,1000,2.4,2.4,0.017634602,0.458079605,0.2373069,0.004336323,0.055320409,0.12298579,9.78234979,0.228998025,0.087397083,0.089865221
1516,1000,2.4,2.4,0.032613151,0.388229971,0.280740687,3.04E-05,0.040021671,0.054228441,1.571364356,0.191901977,0.022648146,0.036393075
1517,1000,2.4,2.4,0.021169725,0.468391695,0.342437942,0.003568511,0.024430302,0.115575226,8.371115283,0.245830388,0.01515514,0.08904774
1518,1000,2.4,2.4,0.012756973,0.422207996,0.124176545,0.037012121,0.048844556,0.167877196,14.14294348,0.124814799,0.052200429,0.020110205
1519,1000,2.4,2.4,0.042940777,0.133481026,0.323901348,0.050914529,0.002524744,0.243992354,2.661415569,0.369244675,0.097518463,0.085184168
1520,1000,2.4,2.4,0.035197758,0.269032613,0.27601495,0.014693098,0.00148994,0.233681626,8.661372351,0.160469027,0.023529005,0.052968211
1521,1000,2.4,2.4,0.005230206,0.108602815,0.103669522,0.017827461,0.007558799,0.00651132,11.76734639,0.069408481,0.028097356,0.044185844
1522,1000,2.4,2.4,0.036162121,0.101159867,0.141073212,0.043709842,0.026746754,0.075445745,6.382188287,0.307418936,0.077622089,0.083294283
1523,1000,2.4,2.4,0.008838285,0.326005629,0.23095263,0.012479419,0.014387101,0.167183776,4.568755949,0.234920002,0.089328376,0.101418672
1524,1000,2.4,2.4,0.018620017,0.03872506,0.395026365,0.011323301,0.021975909,0.119227302,4.981987838,0.101434787,0.066611864,0.001547476
1525,1000,2.4,2.4,0.036038492,0.063400098,0.02335923,0.045932954,0.021427981,0.066987782,13.73553514,0.262051782,0.041639294,0.063785422
1526,1000,2.4,2.4,0.033004946,0.236257583,0.229203906,0.048545009,0.022730007,0.221489224,12.57561446,0.232171935,0.045131859,0.064205854
1527,1000,2.4,2.4,0.019561585,0.062086006,0.263628086,0.013898766,0.022541259,0.211518999,5.304400088,0.387736542,0.026619518,0.033983299
1528,1000,2.4,2.4,0.03488249,0.243163727,0.215894665,0.008296504,0.043768879,0.130565011,11.32460402,0.116868524,0.054184465,0.032300763
1529,1000,2.4,2.4,0.01846196,0.309859101,0.212942027,0.043959908,0.051393737,0.061473518,3.825994451,0.191000055,0.000162981,0.026798412
1530,1000,2.4,2.4,0.021734703,0.179037785,0.027576374,0.004295201,0.043373142,0.230166145,10.88781578,0.108529903,0.021142959,0.012049381
1531,1000,2.4,2.4,0.037968831,0.172241192,0.426123907,0.038880185,0.025843919,0.100110075,7.425274311,0.158930428,0.009980496,0.072543855
1532,1000,2.4,2.4,0.039075458,0.108414261,0.155440155,0.0090374,0.003885756,0.026290674,2.386239357,0.369454336,0.000827736,0.049855419
1533,1000,2.4,2.4,0.04414217,0.259280039,0.324484602,0.031690297,0.055516369,0.137335095,7.772580895,0.224931174,0.072317126,0.07385535
1534,1000,2.4,2.4,0.035791716,0.029590136,0.150730492,0.034662495,0.028994198,0.266914681,5.787619912,0.029258805,0.002449611,0.053485643
1535,1000,2.4,2.4,0.006461859,0.077922781,0.413677151,0.008740066,0.005962592,0.041583406,4.706343776,0.054295019,0.058449514,0.017024647
1536,1000,2.4,2.4,0.021559411,0.189649909,0.068680623,0.00128456,0.006197071,0.072756829,4.550325569,0.222284801,0.102413486,0.069243413
1537,1000,2.4,2.4,0.02816306,0.095022484,0.260034065,0.029059101,0.019663539,0.1604873,15.86667792,0.25557968,0.004310468,0.070488789
1538,1000,2.4,2.4,0.023876082,0.043819723,0.047293414,0.047645833,0.038022708,0.055431841,13.91025677,0.166913425,0.015231912,0.075654245
1539,1000,2.4,2.4,0.011666639,0.08832836,0.318535428,0.005827844,0.047918799,0.04496033,11.49671376,0.368130379,0.010661393,0.091662043
1540,1000,2.4,2.4,0.012869634,0.24410936,0.237249571,0.036374364,0.047767044,0.077590106,15.91286442,0.179730368,0.084059928,0.037138899
1541,1000,2.4,2.4,0.038973144,0.306002799,0.160466428,0.038909528,0.043201996,0.003268892,15.89704022,0.156827402,0.004652269,0.058627872
1542,1000,2.4,2.4,0.022324311,0.428416028,0.283552554,0.025401699,0.027149138,0.000521125,2.390627004,0.004632415,0.014150549,0.084501453
1543,1000,2.4,2.4,0.01636493,0.082682974,0.400321879,0.021049701,0.012402495,0.239839184,8.087242715,0.113688316,0.069623149,0.100939468
1544,1000,2.4,2.4,0.038033334,0.18759776,0.318959946,0.04421816,0.053556324,0.066850457,7.064960557,0.19859377,0.016145749,0.005790843
1545,1000,2.4,2.4,0.039043224,0.193556131,0.401267957,0.024680448,0.048616747,0.037816858,13.55727034,0.371039625,0.050515567,0.01653057
1546,1000,2.4,2.4,0.030975002,0.061049403,0.001991943,0.037959303,0.0195562,0.099879314,3.012653419,0.359147205,0.096258408,0.03871453
1547,1000,2.4,2.4,0.025599176,0.445413393,0.231009539,0.024380265,0.021213965,0.161611925,15.03308211,0.324301422,0.028016886,0.017577397
1548,1000,2.4,2.4,0.008682875,0.383992814,0.143606901,0.041760467,0.03021041,0.021309579,2.042126599,0.338001353,0.076300247,0.081077002
1549,1000,2.4,2.4,0.034554009,0.074434187,0.263389494,0.015360879,0.038829223,0.136525755,7.746537325,0.018575609,0.017555139,0.081617973
1550,1000,2.4,2.4,0.006676767,0.303600366,0.242164143,0.006533404,0.001765736,0.000579145,8.775792696,0.154411074,0.040325842,0.043670116
1551,1000,2.4,2.4,0.013006564,0.254985329,0.011529337,0.019026615,0.005507392,0.108301997,3.966844864,0.167979549,0.076583524,0.098967201
1552,1000,2.4,2.4,0.026946046,0.290450873,0.331226374,0.02765672,0.038661389,0.249294713,8.637906094,0.320159404,0.031727078,0.104528456
1553,1000,2.4,2.4,0.033200664,0.448485343,0.266039601,0.013855912,0.014939604,0.182360683,0.246611239,0.095820598,0.017333359,0.001008222
1554,1000,2.4,2.4,0.030039676,0.224202689,0.022194638,0.015819816,0.020224489,0.165349491,12.35628612,0.246379615,0.033352676,0.099327489
1555,1000,2.4,2.4,0.040989021,0.137532304,0.223242252,0.032438652,0.012596898,0.257370451,1.634402478,0.399125044,0.045798964,0.016617098
1556,1000,2.4,2.4,0.011298852,0.19892017,0.052712586,0.010652502,0.043082545,0.0439979,9.872585214,0.070337461,0.102023279,0.051282497
1557,1000,2.4,2.4,0.018121775,0.249359095,0.236953949,0.004759581,0.009735325,0.086833002,5.138267887,0.088577515,0.103840018,0.06170019
1558,1000,2.4,2.4,0.041584617,0.240432615,0.068537911,0.027593934,0.01771173,0.048119179,14.68945817,0.187835023,0.021561136,0.022991899
1559,1000,2.4,2.4,0.04120214,0.074149284,0.418781319,0.022205041,0.053828221,0.071165186,7.712054652,0.114604865,0.108008651,0.094457419
1560,1000,2.4,2.4,0.03614843,0.449116461,0.377798702,0.024321743,0.003057334,0.200781539,14.31506483,0.244029697,0.070700248,0.083696372
1561,1000,2.4,2.4,0.005260192,0.091155767,0.2397216,0.046740307,0.046896569,0.168961708,9.870086112,0.259310509,0.088574938,0.022057311
1562,1000,2.4,2.4,0.03163435,0.147915584,0.353994027,0.04701927,0.037546865,0.094106435,1.720999093,0.083545261,0.044038861,0.103887025
1563,1000,2.4,2.4,0.03639936,0.44343094,0.413510544,0.034584737,0.005151618,0.067901646,13.12071251,0.18672444,0.010070942,0.033110706
1564,1000,2.4,2.4,0.021624311,0.336746625,0.070749105,0.008235417,0.04140556,0.125906542,10.79209009,0.073743228,0.106806826,0.103787888
1565,1000,2.4,2.4,0.004491201,0.351281212,0.347085697,0.011399833,0.03983738,0.232553646,8.932164375,0.319873484,0.015693329,0.057707164
1566,1000,2.4,2.4,0.021040858,0.380993509,0.176746895,0.009508928,0.04346575,0.239400392,10.07244916,0.194316172,0.083371455,0.06760797
1567,1000,2.4,2.4,0.012599202,0.108155937,0.199640979,0.031673345,0.0041507,0.245758035,6.365115077,0.390219706,0.08875338,0.018208941
1568,1000,2.4,2.4,0.032328409,0.135925951,0.309946285,0.049995733,0.012078734,0.207892309,10.97414748,0.238635151,0.025308827,0.039395315
1569,1000,2.4,2.4,0.006767693,0.347554225,0.225123141,0.018473818,0.010654385,0.09631528,14.83216157,0.246788237,0.035440222,0.051939691
1570,1000,2.4,2.4,0.007017,0.30972974,0.095470466,0.019943888,0.006915591,0.059730272,6.405520386,0.324319927,0.002899702,0.095386735
1571,1000,2.4,2.4,0.040293107,0.307145603,0.249165972,0.029855697,0.008397237,0.045674756,4.399975331,0.059627041,0.024205436,0.064267486
1572,1000,2.4,2.4,0.013124005,0.155200791,0.39604603,0.00146346,0.05348039,0.118676371,1.295164185,0.158703633,0.048859462,0.085352974
1573,1000,2.4,2.4,0.030127459,0.383050174,0.348559236,0.026046707,0.000828949,0.176661874,2.798068861,0.119200923,0.109802018,0.04042097
1574,1000,2.4,2.4,0.027743605,0.278390198,0.050949066,0.02093534,0.013109695,0.114945275,6.186473067,0.24743937,0.081359918,0.024439205
1575,1000,2.4,2.4,0.040417217,0.33509157,0.336163593,0.038151084,0.017740741,0.269423141,7.346470329,0.170867747,0.011273038,0.028396877
1576,1000,2.4,2.4,0.014432302,0.024502172,0.415621704,0.035670756,0.002426502,0.021537643,1.060625154,0.311855958,0.065693942,0.107253779
1577,1000,2.4,2.4,0.01657209,0.324444267,0.43676733,0.024411475,0.021093232,0.15404266,14.99257976,0.404986375,0.028598195,0.103118728
1578,1000,2.4,2.4,0.004532789,0.221510269,0.009129002,0.05277561,0.010558838,0.183188142,0.270974996,0.015326053,0.020484013,0.09721211
1579,1000,2.4,2.4,0.036243561,0.456893939,0.279922362,0.027626724,0.055973692,0.071546737,7.989852117,0.385318943,0.056888612,0.072666925
1580,1000,2.4,2.4,0.003062316,0.206031766,0.150115313,0.024009619,0.040194812,0.103631654,5.005757378,0.148269545,0.085210818,0.005725191
1581,1000,2.4,2.4,0.040163646,0.074720385,0.285213523,0.045146232,0.019920472,0.095015965,14.53088079,0.052721388,0.06893795,0.029335425
1582,1000,2.4,2.4,0.01869325,0.26939023,0.260428499,0.030636792,0.04992488,0.210278592,1.825257426,0.348193362,0.097731869,0.001755382
1583,1000,2.4,2.4,0.004215961,0.052045552,0.310768727,0.040437595,0.04984107,0.168353944,11.06866922,0.3230004,0.088922034,0.058657536
1584,1000,2.4,2.4,0.010380215,0.277443769,0.372795789,0.052011036,0.054908835,0.104028524,15.61120534,0.172221602,0.060031083,0.010010535
1585,1000,2.4,2.4,0.017556938,0.213915517,0.083061114,0.02111305,0.018881425,0.03253344,2.200564935,0.135067602,0.108986207,0.040709617
1586,1000,2.4,2.4,0.036078556,0.165488469,0.350323988,0.014940779,0.053735449,0.140077901,2.528609059,0.293469154,0.014749814,0.102812927
1587,1000,2.4,2.4,0.037371618,0.154424335,0.329144757,0.000870161,0.006160624,0.069439478,11.31077053,0.262919052,0.044402282,0.054252625
1588,1000,2.4,2.4,0.003723593,0.419900472,0.348353473,0.034193051,0.015080614,0.099633273,6.329059116,0.365979616,0.016743818,0.013518352
1589,1000,2.4,2.4,0.00075923,0.029328327,0.003204981,0.011883669,0.047939376,0.230864002,15.41348363,0.058403011,0.040706956,0.033511711
1590,1000,2.4,2.4,0.033026231,0.349798119,0.084232024,0.034259619,0.024408788,0.108632693,8.767999641,0.033961497,0.073201864,0.091437848
1591,1000,2.4,2.4,0.008235036,0.315225155,0.308336508,0.012058064,0.047979033,0.235587783,8.832895542,0.320679398,0.042633826,0.063134316
1592,1000,2.4,2.4,0.034741589,0.195263609,0.232233392,0.048495168,0.009768685,0.262389172,8.48392904,0.022819094,0.092100051,0.016038519
1593,1000,2.4,2.4,0.03557753,0.202357141,0.257297172,0.032013826,0.047353108,0.103327402,11.46510398,0.048416687,0.021079673,0.069598029
1594,1000,2.4,2.4,0.020080511,0.202779202,0.425502809,0.011958296,0.052652858,0.211861471,13.20089742,0.257661466,0.031136229,0.081359419
1595,1000,2.4,2.4,0.038876713,0.112218251,0.101996161,0.00921234,0.054697111,0.224722109,9.467449231,0.154460272,0.007676048,0.04677677
1596,1000,2.4,2.4,0.016365928,0.068133944,0.348300283,0.026138662,0.002919266,0.1244767,15.23442279,0.005636656,0.078972223,0.016014774
1597,1000,2.4,2.4,0.038053288,0.037211949,0.047506099,0.04361007,0.017692409,0.05824285,6.455572615,0.151731411,0.044678602,0.089156881
1598,1000,2.4,2.4,0.024107539,0.346936072,0.078078816,0.052093241,0.046678577,0.105314263,8.091300215,0.25412122,0.025600793,0.078837788
1599,1000,2.4,2.4,0.017886362,0.183448036,0.156505765,0.055203273,0.026820087,0.136219931,3.014845385,0.314577526,0.007962567,0.072460429
1600,1000,2.4,2.4,0.013705848,0.22971249,0.135088179,0.005146933,0.004547606,0.164962145,2.635352262,0.322786274,0.082033252,0.062891407
1601,1000,2.4,2.4,0.007950864,0.287173363,0.249636033,0.034707202,0.035495848,0.19240827,14.16324973,0.199945506,0.101494341,0.025883491
1602,1000,2.4,2.4,0.022911162,0.249525016,0.164698478,0.012645409,0.01468861,0.193278191,0.753423433,0.32112595,0.076310934,0.073579408
1603,1000,2.4,2.4,0.011513103,0.32701472,0.289321876,0.051496895,0.033596862,0.141917138,4.186769481,0.270540468,0.094388588,0.05805425
1604,1000,2.4,2.4,0.04377326,0.343269616,0.003906738,0.042297599,0.015507165,0.137883129,3.737344583,0.25964493,0.033489297,0.012202551
1605,1000,2.4,2.4,0.004727475,0.449258453,0.139718663,0.055066203,0.0253241,0.144066766,10.42895454,0.152174496,0.080654744,0.089764872
1606,1000,2.4,2.4,0.006346857,0.221794693,0.228134607,0.003362224,0.042225137,0.12845454,6.449169444,0.203696494,0.092992194,0.084392934
1607,1000,2.4,2.4,0.040641535,0.24649332,0.266838312,0.015062869,0.013285837,0.241730443,0.106504427,0.026362505,0.08221004,0.049652883
1608,1000,2.4,2.4,0.001254073,0.123398986,0.436378047,0.015180915,0.048409951,0.023662047,1.30306358,0.007589747,0.031525965,0.074192994
1609,1000,2.4,2.4,0.027463761,0.407743495,0.08769918,0.03944952,0.001421255,0.233895721,12.55543147,0.387429368,0.041466655,0.098486402
1610,1000,2.4,2.4,0.035029269,0.075732084,0.193808849,0.015789407,0.044704704,0.036775449,6.865985261,0.394348284,0.109568013,0.050922929
1611,1000,2.4,2.4,0.04090011,0.352332055,0.047738085,0.027943196,0.019351123,0.072921978,10.01791113,0.191449017,0.086038594,0.104028623
1612,1000,2.4,2.4,0.023694077,0.158623884,0.113787241,0.00533447,0.000456405,0.111319542,7.703338839,0.400339841,0.021195594,0.07902161
1613,1000,2.4,2.4,0.000195721,0.289793323,0.248367085,0.037247095,0.037656073,0.193636485,10.73895193,0.068364993,0.038970458,0.00108825
1614,1000,2.4,2.4,0.00267579,0.146835818,0.034059673,0.037855612,0.031111739,0.011277808,2.422595568,0.181545903,0.051141458,0.056097473
1615,1000,2.4,2.4,0.03646269,0.117188823,0.099632331,0.05157043,0.0427937,0.016834101,6.0692373,0.255564467,0.052912725,0.028134791
1616,1000,2.4,2.4,0.023817938,0.434848977,0.303288132,0.026224311,0.039421176,0.149223627,9.439405626,0.314968669,0.065580836,0.062184323
1617,1000,2.4,2.4,0.035474762,0.369052726,0.364660462,0.031559714,0.047192925,0.11567725,13.60118369,0.266989701,0.026439507,0.030167171
1618,1000,2.4,2.4,0.016469382,0.436815728,0.385265804,0.032722649,0.03058709,0.027166199,12.69324694,0.281213784,0.068856468,0.017462751
1619,1000,2.4,2.4,0.044892066,0.132645422,0.38599552,0.019341283,0.042362908,0.210928432,5.518709233,0.331001349,0.090709881,0.080280093
1620,1000,2.4,2.4,0.002397504,0.129997851,0.306118109,0.048420111,0.00790044,0.053620559,13.95313113,0.081873702,0.045155389,0.049041226
1621,1000,2.4,2.4,0.032633266,0.009350741,0.317100127,0.013132669,0.031932238,0.160753322,1.103161576,0.13046646,0.064600252,0.087734629
1622,1000,2.4,2.4,0.010475944,0.311531604,0.336791661,0.004876414,0.007682418,0.197400212,11.6266412,0.36008993,0.102258579,0.03514378
1623,1000,2.4,2.4,0.016651903,0.146607614,0.136428868,0.02244003,0.040449402,0.133931803,3.538080616,0.014077165,0.052607529,0.037422359
1624,1000,2.4,2.4,0.039424394,0.00332191,0.007159383,0.019631255,0.014818346,0.047495974,14.21644677,0.376254043,0.096761219,0.104669782
1625,1000,2.4,2.4,0.040575474,0.25333785,0.032181113,0.048957427,0.041852363,0.19095641,4.755115213,0.262187803,0.017901313,0.031383929
1626,1000,2.4,2.4,0.035983463,0.328625737,0.427223781,0.003751941,0.011219898,0.222015259,5.078001729,0.163218081,0.044163911,0.025132684
1627,1000,2.4,2.4,0.029036773,0.448623754,0.312046348,0.018833654,0.038760627,0.18274022,5.997712508,0.23034478,0.01888443,0.021920805
1628,1000,2.4,2.4,0.032950543,0.148964761,0.234555559,0.027737093,0.019591948,0.003782726,15.00147078,0.069662206,0.08232958,0.016578055
1629,1000,2.4,2.4,0.01231964,0.058564039,0.430529397,0.033200382,0.029058335,0.092567836,3.197702478,0.362312323,0.035255616,0.074370937
1630,1000,2.4,2.4,0.006080644,0.007827595,0.371613511,0.030179036,0.047281523,0.121888275,13.78607226,0.009900394,0.069956516,0.064282533
1631,1000,2.4,2.4,0.042141044,0.280351892,0.191516148,0.043510801,0.03555457,0.259849923,11.28768324,0.301794395,0.106663632,0.054301818
1632,1000,2.4,2.4,0.021158267,0.235807729,0.231678693,0.05394465,0.029394844,0.179554674,4.278296672,0.12013662,0.033900263,0.013887975
1633,1000,2.4,2.4,0.0240529,0.175396237,0.122374445,0.010310988,0.042756227,0.237174244,12.03768336,0.150564941,0.107461397,0.019451391
1634,1000,2.4,2.4,0.03663306,0.342842464,0.191101638,0.0518837,0.016204406,0.155754013,9.942212082,0.384832323,0.033689405,0.004390158
1635,1000,2.4,2.4,0.040250521,0.432595923,0.247524856,0.040385496,0.009920113,0.225840322,14.46960661,0.403359641,0.080988801,0.030628296
1636,1000,2.4,2.4,0.005338887,0.126488324,0.057632887,0.002658629,0.002074881,0.036047638,8.464629214,0.377199821,0.009193539,0.026513071
1637,1000,2.4,2.4,0.005040616,0.011506878,0.112546748,0.042171258,0.016583637,0.002115144,2.534307288,0.341102529,0.008288268,0.093546924
1638,1000,2.4,2.4,0.026176258,0.217014985,0.339197116,0.049860552,0.026268108,0.13047884,15.65534843,0.205702294,0.034769463,0.098630881
1639,1000,2.4,2.4,0.01042711,0.394466684,0.311309291,0.004644202,0.012757408,0.277613199,6.9901003,0.232363258,0.085784269,0.025944998
1640,1000,2.4,2.4,0.023765707,0.155684395,0.130404413,0.041400785,0.007093946,0.229621502,7.423784458,0.139584774,0.082316153,0.089221857
1641,1000,2.4,2.4,0.022134772,0.17972067,0.252059611,0.004221316,0.031765316,0.17675282,12.63211756,0.074249328,0.073938886,0.019297304
1642,1000,2.4,2.4,0.022176092,0.194678098,0.154586906,0.050118888,0.028540233,0.042617267,9.18149639,0.223729522,0.055862047,0.062351236
1643,1000,2.4,2.4,0.02922743,0.189203976,0.224600113,0.025479211,0.000811992,0.206877385,7.032408134,0.308477285,0.065138902,0.076838405
1644,1000,2.4,2.4,0.018660467,0.180530119,0.295569302,0.016323509,0.046692457,0.021757913,13.66952365,0.31964931,0.079619631,0.023901238
1645,1000,2.4,2.4,0.041896546,0.186486248,0.115187837,0.022581041,0.043338425,0.204099837,13.77552671,0.306797856,0.066870959,0.013701754
1646,1000,2.4,2.4,0.018372009,0.232749684,0.334977559,0.018259492,0.030358214,0.223793703,4.218453465,0.199942247,0.085295006,0.051256953
1647,1000,2.4,2.4,0.00296772,0.207120306,0.212123885,0.044351715,0.010264385,0.237632339,6.751356847,0.270102234,0.089590979,0.043030073
1648,1000,2.4,2.4,0.033188336,0.059879719,0.004634526,0.035200782,0.020363616,0.266036866,6.220168486,0.09376784,0.074438924,0.008217045
1649,1000,2.4,2.4,0.036422628,0.289554775,0.032933669,0.015277462,0.051218742,0.147560411,15.19062452,0.22314079,0.037189105,0.006396518
1650,1000,2.4,2.4,0.00036596,0.101278351,0.132902429,0.046435311,0.049284822,0.098569637,8.273143158,0.214069503,0.094924881,0.064941963
1651,1000,2.4,2.4,0.032063439,0.109396652,0.077289445,0.049499788,0.05362987,0.149772777,4.233130867,0.353928871,0.094155183,0.044486163
1652,1000,2.4,2.4,0.021908041,0.086442591,0.029233208,0.036182202,0.019239779,0.059825601,10.19676099,0.372843297,0.001965402,0.080545108
1653,1000,2.4,2.4,0.038661586,0.43016527,0.135389928,0.047248251,0.045231887,0.055122626,10.79523438,0.120326234,0.09181361,0.042941335
1654,1000,2.4,2.4,0.006885636,0.27763277,0.259444412,0.002136967,0.035001709,0.070231773,3.207847617,0.407013176,0.01909939,0.01097881
1655,1000,2.4,2.4,0.017780588,0.03253649,0.129261865,0.016198394,0.008573899,0.002829683,3.031979866,0.21093816,0.077456359,0.047064067
1656,1000,2.4,2.4,0.023038887,0.452360592,0.341158792,0.019607796,0.012256357,0.257910152,14.60426562,0.348636666,0.089501475,0.041939428
1657,1000,2.4,2.4,0.042474089,0.007939411,0.240645196,0.041331615,0.043911739,0.229523519,13.46230778,0.352258533,0.024791588,0.074568343
1658,1000,2.4,2.4,0.020292526,0.365375287,0.045087794,0.0100222,0.046179127,0.160305936,2.380528821,0.086245498,0.046753246,0.014614341
1659,1000,2.4,2.4,0.013937454,0.181229722,0.323428911,0.052896349,0.030081929,0.110645048,7.085645919,0.256451951,0.087544692,0.007414504
1660,1000,2.4,2.4,0.026306747,0.00531759,0.267082146,0.029336629,0.025414806,0.065973227,7.096050313,0.066122874,0.037991599,0.014548763
1661,1000,2.4,2.4,0.038183352,0.066683284,0.23350055,0.048737498,0.030638377,0.187424645,7.915488796,0.25895133,0.089778322,2.44E-06
1662,1000,2.4,2.4,0.015283554,0.112755377,0.028823862,0.055760032,0.029326315,0.169949943,11.16862551,0.133552437,0.013016378,0.062923005
1663,1000,2.4,2.4,0.03395,0.049336387,0.281033015,0.036882469,0.000924395,0.21587938,6.586265345,0.07844338,0.049259143,0.07773813
1664,1000,2.4,2.4,0.026345718,0.24921785,0.338540815,0.004168101,0.027140486,0.03946446,2.803343808,0.031619636,0.005155639,0.058896498
1665,1000,2.4,2.4,0.009840257,0.096118968,0.063546972,0.042433593,0.050416286,0.222391728,3.810899757,0.194034877,0.023586934,0.021769007
1666,1000,2.4,2.4,0.025783441,0.035098906,0.284863412,0.023060766,0.05123476,0.133120712,4.255499772,0.184662293,0.069659853,0.104354459
1667,1000,2.4,2.4,0.039279371,0.166058674,0.374090559,0.005030962,0.030198912,0.023156164,11.28491265,0.397478081,0.041754985,0.025638982
1668,1000,2.4,2.4,0.038941581,0.136465162,0.288915681,0.053564282,0.025651233,0.200981181,3.292379547,0.285433983,0.029000411,0.104459255
1669,1000,2.4,2.4,0.034491327,0.008088561,0.303012166,0.012263466,0.023855698,0.242669362,13.85721715,0.188154646,0.057706892,0.070454614
1670,1000,2.4,2.4,0.008077068,0.285674319,0.119278492,0.037711791,0.055251767,0.050977566,9.08885014,0.340092518,0.02295974,0.078081997
1671,1000,2.4,2.4,0.009451318,0.441701838,0.212693588,0.031438502,0.011403923,0.150223433,2.993303212,0.207203108,0.106960333,0.097824035
1672,1000,2.4,2.4,0.041449241,0.31433883,0.091568605,0.046186945,0.03315478,0.208031986,12.83719058,0.099517878,0.070997316,0.052390134
1673,1000,2.4,2.4,0.033501213,0.233492008,0.414739804,0.034406055,0.044635919,0.107340996,1.920941578,0.355847432,0.070882446,0.070909528
1674,1000,2.4,2.4,0.004132179,0.452524293,0.033865633,0.017889208,0.002403658,0.090540535,9.969564092,0.337575729,0.076551576,0.045005646
1675,1000,2.4,2.4,0.008703682,0.044369014,0.296724374,0.0008253,0.046881675,0.181043119,1.46059876,0.02319117,0.094572396,0.062255676
1676,1000,2.4,2.4,0.041608854,0.13484623,0.148473982,0.023829984,0.003742883,0.093707532,1.313525835,0.090699393,0.010015985,0.076981506
1677,1000,2.4,2.4,0.005369089,0.244255206,0.239433464,0.036393723,0.048694437,0.204334706,9.68517138,0.386134103,0.044366169,0.014095104
1678,1000,2.4,2.4,0.010491148,0.266935645,0.203768199,0.033427531,0.027675723,0.044427709,5.476474033,0.014730836,0.011750699,0.060210771
1679,1000,2.4,2.4,0.039693514,0.273107648,0.191570122,0.006486498,0.032827443,0.277894903,10.35681476,0.196781633,0.011798572,0.01037377
1680,1000,2.4,2.4,0.010782019,0.009779202,0.361347642,0.004132121,0.006586523,0.175144469,15.96007168,0.17150444,0.092220555,0.093990207
1681,1000,2.4,2.4,0.002382805,0.151363968,0.193462408,0.044157284,0.055205709,0.057352271,12.53148581,0.258062442,0.0970581,0.020139373
1682,1000,2.4,2.4,0.00521344,0.022699707,0.06648325,0.027908683,0.003934859,0.025795371,10.09797013,0.269406872,0.100760812,0.028310297
1683,1000,2.4,2.4,0.029813314,0.145650398,0.058631318,0.015680683,0.050505667,0.074562163,2.981197323,0.274005302,0.103467579,0.032041309
1684,1000,2.4,2.4,0.015503958,0.265203469,0.311499168,0.04325428,0.002244175,0.188025252,13.61787493,0.181031555,0.011686539,0.099645366
1685,1000,2.4,2.4,0.039016454,0.250762788,0.040441403,0.030542856,0.055216754,0.161516997,12.39714129,0.355407974,0.077716914,0.019215914
1686,1000,2.4,2.4,0.020778809,0.422989646,0.049946884,0.03421984,0.001274985,0.071891627,3.481595907,0.342217111,0.055747928,0.006281188
1687,1000,2.4,2.4,0.00568343,0.031380849,0.433468089,0.040606544,0.028554974,0.077798076,15.31399045,0.151011331,0.052530812,0.051824987
1688,1000,2.4,2.4,0.020486384,0.464493188,0.32811811,0.053960156,0.040662152,0.175224428,11.47036506,0.248484408,0.066808083,0.097056541
1689,1000,2.4,2.4,0.007766042,0.369777761,0.045601593,0.0082756,0.031485897,0.065503289,9.343277924,0.116044198,0.04185586,0.024755074
1690,1000,2.4,2.4,0.024337274,0.220613065,0.114309887,0.016496898,0.006792241,0.021624906,6.775997618,0.107738521,0.064008084,0.075066472
1691,1000,2.4,2.4,0.001062962,0.363685316,0.096711442,0.002676641,0.01408412,0.162206457,8.072162633,0.312681534,0.025195556,0.004113157
1692,1000,2.4,2.4,0.005110589,0.02889495,0.314260388,0.029479855,0.02419923,0.088620989,3.701060728,0.305787781,0.044520266,0.079714381
1693,1000,2.4,2.4,0.008297004,0.403139589,0.028249827,0.040775266,0.003660583,0.032041031,3.670156077,0.33002839,0.080724159,0.003452193
1694,1000,2.4,2.4,0.032200211,0.042364284,0.300589865,0.051940345,0.05352244,0.140753761,8.785024048,0.402710359,0.059595933,0.089022539
