# setID,BGC_PaThWs,BGC_PaDesConst,BGC_ThDesConst,BGC_sigmaPaPOC,BGC_sigmaPaCa,BGC_sigmaPaOp,BGC_sigmaPaDu,BGC_sigmaPaNeph,BGC_sigmaThPOC,BGC_sigmaThCa,BGC_sigmaThOp,BGC_sigmaThDu,BGC_sigmaThNeph
954,4704.010993841166,2.8114253605937765,0.9067217352474324,0.005509219508218495,0.20026402097110116,0.20337758947512782,0.009480128881709128,0.02474053983100219,0.1100273514806703,2.329799698912587,0.09624963358894809,0.026659663619091365,0.01687987368430031
955,1996.6598641510627,2.522408067979603,1.2742027736983164,0.01774793628093122,0.0020116267801882142,0.07369537649383176,0.01806000654838185,0.008113404067968217,0.12713113661897701,5.781560529498626,0.04190043224507402,0.02349013319817797,0.04164728481007119
956,1150.2062705835542,3.1088083386566545,3.4103609195492623,0.004573544693856183,0.01644744545860196,0.04744053770078218,0.02244641972382166,0.02368625340479732,0.06492265445662432,7.475180338863047,0.09561994835337839,0.02744808316645015,0.007741279084097397
957,2503.497755752498,3.00295985021875,3.690856311713641,0.010705013087709634,0.08450838249291338,0.1767632665961912,0.01857974644368846,0.024262854782716607,0.04681059977314205,2.7271431565240776,0.16537453224973875,0.005324797867441768,0.008650544639144069
958,777.4118332341911,3.3875370409927914,3.7153198475652975,0.019977047887235817,0.19097138255889826,0.10415665195313338,0.022270180165341283,0.01849633156551232,0.038181899034309894,5.216963188841637,0.07205725864766506,0.03363712526183668,0.028076791869046314
959,2350.233754942172,3.780896351079681,2.1721161929034096,0.0030494322133129284,0.15269057027290686,0.03949367990112634,0.02370789705377078,0.022682320478507257,0.11994600526656957,0.3276207541889916,0.10292551701865185,0.010742252055057818,0.010408090035924881
960,807.7184503531078,4.371581862468294,4.487257186187696,0.015904193098143823,0.11852206470830577,0.01337991259867181,0.010254727305422975,0.017616658931449272,0.12547031439314,4.940727954753282,0.10884686090562572,0.041640935585670655,0.011673827087007016
961,861.269342153168,1.1120793704222414,4.719743005844741,0.007655760928319053,0.054574092594745,0.19000459501882777,0.026439795594417018,0.014284451421009222,0.08492814953863834,6.63143028129931,0.030416448888930164,0.02421104579664138,0.030290679667592326
962,3946.4026464649523,4.8760278899090865,4.31653339916274,0.01807603742739234,0.12956159183028737,0.2067898640343642,0.010745946129251598,0.009678975947822995,0.11894679122682845,3.7666557210193465,0.07567390455436852,0.037936975784764695,0.03224921464683925
963,3040.3939167252524,2.462236110661068,2.988609190207006,0.00529609565477566,0.20288881657635802,0.05175771341734041,0.005677640306589367,0.021595946872210458,0.030441331619082298,4.016242704066873,0.12154245409873791,0.000797385556704424,0.03355614581241266
964,3497.8690756812857,0.5703780219525512,1.6017746821984602,0.005040400734492753,0.04854531098253315,0.21319852167956624,0.02007441348144029,0.00997442848397948,0.10795571964289401,0.4036060634286184,0.04756805533086382,0.014680426137135974,0.011040967226304063
965,1501.4923867408615,0.9064435942567535,4.914534259076111,0.019061466821816957,0.16801780578062972,0.19224714119078767,0.0007779976444963972,0.0036458165670508807,0.09396942930810234,6.548318574747768,0.19954714697063242,0.04730615805874592,0.041855637687409665
966,521.2887894669037,3.92254192492918,3.728043989530116,0.006487357805305396,0.07040686381691316,0.10453967080910341,0.008045439870110542,0.006694866805310289,0.04943198975270405,0.7692187736729781,0.15580579723233698,0.04051700257679623,0.04454146405206773
967,2239.780953327786,4.362238360796457,1.7729697887209306,0.021062867883331716,0.041416950920643125,0.18524569197615687,0.003257613569929405,0.008532391541995227,0.06839911435794005,6.535377332381216,0.0670828167552344,0.03638378524775645,0.027499662597004686
968,4824.658252691606,3.692417661426957,1.3678901897797746,0.01665214953208362,0.018291893415730613,0.1534552610133582,0.022637936131245793,0.020390298494117498,0.10678449241533897,2.3538446332933844,0.14542516446703077,0.04894862235645676,0.002157616165401659
969,3285.9638008359393,4.184434642117392,2.2600624441068398,0.008048019898283302,0.07380750278654155,0.016198074870786092,0.024951638237548382,0.0047890098543279655,0.034076641837881325,4.630914609303698,0.1511356895515794,0.0024074424967812156,0.017815395031659527
970,4360.320815864488,2.9811884910988367,3.318412124994514,0.008309559952282865,0.03157115265455746,0.004073858095731168,0.013777442398613017,0.02324892181931775,0.09658974440540881,1.6790574036391424,0.15383042670726493,0.01036708078648163,0.014348938114161314
971,2489.3715716251227,2.024033070373525,1.3845030023104714,0.011252258993375907,0.1974860957957201,0.09064252244348958,0.0021463381488509474,0.01565484739593945,0.09922485951464716,7.031599370218149,0.16859934882417688,0.03493576706948011,0.04657878907265686
972,3059.495479304474,2.688855012484823,2.7575205368522764,0.010551115468668767,0.08801776780328463,0.017673668710204187,0.023988758498442522,0.009837785364001508,0.10818939637756782,6.314176866929221,0.016410440272351525,0.030042701772985573,0.005245891246557565
973,2375.7408403331215,3.741730012544961,3.9635627392584047,0.018484125565306056,0.13155700184177482,0.07987311819456511,0.02122737971338804,0.01904597481090683,0.13506427833110107,0.10429053570372482,0.11377313846900887,0.016312690520585794,0.009510969482163779
974,3170.285069425363,4.0917665610433405,4.442328945880932,0.003199603436536003,0.006670314903480029,0.16624541488517477,0.023365954860950236,0.015526906175368024,0.08844027022354722,0.8902090782858401,0.01724821842387922,0.026915409484321272,0.010805165113883424
975,1325.1523771425357,3.07464354359955,3.747542743275816,0.013355255102803585,0.16622665979232906,0.14702948365892546,0.0007107275967087743,0.01232719461308636,0.08950508953748355,0.42057588568216364,0.10360513460095916,0.03616962554370583,0.03317216321972229
976,4150.572791082227,3.282614827868342,2.0470695214881545,0.007403806439902976,0.06044115084696021,0.038872815714042615,0.003012439194082536,0.0031121814877524356,0.05732104050277308,5.713442592856367,0.02883764548736112,0.02899407749510839,0.04869738468905777
977,4586.385400432002,1.1368274559106406,2.6448174164403895,0.01976399476396386,0.02261673696136928,0.20543456822620942,0.014797281891459525,0.008785497659839056,0.10753833314649927,6.330751105820982,0.15420363225872835,0.012983751584452623,0.04463127082734841
978,2481.1952368314132,1.4264282072655243,2.246924513666372,0.02042888097035949,0.07712080322359433,0.12064567946941525,0.017763646509927948,0.0077959848995432035,0.05416594965173736,5.351133309618578,0.18005593846646722,0.040660323227789834,0.00922151529814418
979,1398.0771510323577,4.540417661901549,2.358722472553613,0.016099409645278912,0.18696813357640388,0.15069836094865546,0.012619603939660802,0.0016442018922243808,0.059590946827399696,5.887870744341697,0.023593781819549797,0.004158221793999112,0.023358387317897345
980,3651.8904695314695,1.633394193905364,2.111634950892981,0.004030521764006208,0.033911608997651804,0.15951964856628761,0.026036774373172956,0.011893428707281405,0.12549256299690426,5.71438439265912,0.11340507202127027,0.04230275454109945,0.0025634150188869084
981,1999.9754810948828,2.50832565561634,1.5100869445830205,0.010327456471033596,0.022135050076429606,0.04783780838568738,0.022507700106953892,0.012983131946060338,0.1142289028007858,4.435743405157151,0.06198869834061683,0.013778245995477006,0.012245842995262346
982,540.4855936600135,0.787319487648796,4.086822642963637,0.006265168930922862,0.11469721219516665,0.1871659484754503,0.010400161744535397,0.008700898484052571,0.05698405675593959,3.2311828914423266,0.16528253833649809,0.04768388826007018,0.03093423666859638
983,1356.703595110699,1.8294640482751614,0.940387113020162,0.0129801262424453,0.0974448793420235,0.09657365140817577,0.0158319027545822,0.008193784054733535,0.1266279459093384,5.3181809229408366,0.07216829432389922,0.00601639266887236,0.03209443435625397
984,3805.5820576554856,2.328817514696647,0.902646741032941,0.007512500169867478,0.05251169754861766,0.08568424782822158,0.005414902118677217,0.026943061708366432,0.08372933131753829,4.001426365703019,0.0442475780521854,0.04935650153302287,0.02105433548308098
985,2312.5450217983353,3.9207851477207623,2.9995453137043855,0.02048156526471155,0.00872873039430463,0.064303457620157,0.026694908347620266,0.014366654230353748,0.052260489424226834,1.3540856107812873,0.1251567614396217,0.0459327120874138,0.04171122941372045
986,1772.63663331325,2.3689336531117906,1.467168135156494,0.010445354228899292,0.22648052803668034,0.20642659825407234,0.010401609817542038,0.018757821225525727,0.03658043074125185,3.2475918503298846,0.14414202861470482,0.0417160087984362,0.0177579838706674
987,3576.0533044395424,2.8350459758889626,4.932172227750814,0.003623897162469413,0.062019501107347795,0.08086449215269237,0.01102862090432208,0.019206343687780018,0.13826646194687126,5.743846011231825,0.1986267944062626,0.03486014042190237,0.013070411645807644
988,3327.954991218845,4.776174499184539,4.984245412482273,0.01534349062991165,0.20119526988274639,0.18757245260400596,0.004122073710985405,0.01640371862862177,0.08829610286853495,1.997236664395142,0.016692387888980587,0.03029811617160449,0.05093025550402204
989,3686.16421341886,0.9274275425866736,3.017086205898015,0.00987253136230586,0.07639804122533064,0.11889093517875066,0.0006315823369626408,0.009977332791306737,0.13313623613374154,4.276211318970318,0.015295955092095819,0.00034335266487542967,0.01872187189387672
990,1331.9196780018638,2.76515377157177,0.7965314512039526,0.007146817630311767,0.12235949694771996,0.09551598783212135,0.025669597038518843,0.001135715449609079,0.1346816634251065,6.8807464027056096,0.10419111671235068,0.018040966942598487,0.04592102416063091
991,4313.461250791942,1.8361151069030006,2.544429586944505,0.014678460661106719,0.026797392492383693,0.14979697734843653,0.015290401397581638,0.004841807662061279,0.03429800658352159,1.9462761746755424,0.022743238882888525,0.013821015943850452,0.015025027565091888
992,2094.5845523489465,4.291629120656657,4.828480390081804,0.010851341600149063,0.05557579114889816,0.08500637662980355,0.027580142930856987,0.027828396325307307,0.09242196547132334,5.167644518701718,0.17892801407601702,0.04489801680863854,0.04356383011150111
993,1132.7299206018242,2.852683539520462,3.2850054114193727,0.01472911805320475,0.22446803802811516,0.14859960219539725,0.008734305034978207,0.0029243197754056966,0.0428440200092035,1.438614309377159,0.2025043836868261,0.032934222950278584,0.01460936113188089
994,2344.657437060763,1.0090585990593368,3.4206995546715975,0.016433897459254908,0.05271962496366043,0.09816822447742424,0.020875406495753465,0.014178508356459384,0.05107767202329436,5.953453540176347,0.03378956656200239,0.013352055748722336,0.043793576968551226
995,3886.6860952158336,4.549977666385199,1.7395341448530686,0.00646601457640711,0.14252652768953994,0.05599575037433073,0.0270012495907286,0.02577064770437381,0.11921539908972346,2.864486843633419,0.007072775611021233,0.045696172905186266,0.0455604156689423
996,3314.3594764750364,1.0737582329981112,3.454274193868497,0.014724481378221055,0.17208350449489945,0.12824573278541218,0.004270023355418492,0.018029853154304293,0.10648842838479215,0.3131304364682491,0.121750815835632,0.0033695954205768307,0.0005507818897653251
997,3795.08957827878,0.9876399775657023,3.548066711318657,0.00807191173169641,0.22025449689835247,0.21534540465270316,0.023437010975231248,0.005548313967256192,0.05558320860840256,4.582390469671391,0.08318206463075455,0.04617890961614542,0.036143325020291106
998,2634.322420436973,2.3453567688398724,2.8653640880737345,0.004657512366622919,0.08030255361568132,0.08115358965293468,0.023373745839834238,0.006086898012402724,0.03449510872828349,3.632822742336039,0.15291461946662135,0.01901183628740217,0.00504711415250258
999,3113.806596385583,1.2998715590766756,2.656962735666554,0.007968856335072987,0.08549069609368218,0.1511346842450397,0.007896524403010908,0.00682400013484203,0.10789929335863713,4.437652337861655,0.1301313535847697,0.00021912359810189914,0.017669640786800167
1000,2114.2891993852622,3.651897072000072,4.893704422671046,0.006788330150946757,0.16082831997490746,0.09797363679607723,0.007404940646014304,0.0012748462447976278,0.10900394268896302,0.38922114867620333,0.1306081686814225,0.04741814452047051,0.016208945648184883
1001,4463.489150675191,2.847310652697637,4.399484582443376,0.018487000653172155,0.11353713695415263,0.16911591540938475,0.016283619035306465,0.008462507010557674,0.08118923713574988,0.993525031826844,0.021620971373714597,0.00832272928424722,0.029521889151863195
1002,4603.6353637347465,2.802412400001855,2.010294248724446,0.008501958882866442,0.19890221854380394,0.17559318248689473,0.021553206394967116,0.011495682231044543,0.03496645974446245,7.2281870119618405,0.017608277943785736,0.004450274344267122,0.013703342266557164
1003,1523.8287297519817,3.9507566427527454,0.7743897456278706,0.006220238603455844,0.1025801710566054,0.1613044911566298,0.002476885438994152,0.008315389255932403,0.0957821157943858,3.6421094143969213,0.18299914339487466,0.029287193169828488,0.03203916788227935
1004,4331.826245347333,2.9060515257367334,1.9466912579586126,0.007159758963044463,0.12763066298385123,0.1544094103535602,0.014657019508105731,0.012746949685681791,0.04166402923871806,4.628094288102511,0.08905649844764231,0.049180364218556295,0.04141663714953924
1005,1223.5243078865083,2.409318309628574,3.244142475402559,0.010202908750424688,0.09469247937959102,0.007836234235238161,0.01643395822019104,0.005097388124333677,0.12669053211342063,0.4881258638567424,0.09021700706334025,0.03047204757347076,0.012960783095993111
1006,3694.334830698543,1.2707181124682143,3.239437320275279,0.00958784069549572,0.11351995190211804,0.10837828916549563,0.012434869152178445,0.001933448713367083,0.02967431169678843,0.20191994551491554,0.11273356258836624,0.011995034670998736,0.01958863519063812
1007,2335.742370863832,3.290293478384026,2.5868677022162077,0.010949169700825342,0.021508492369620064,0.20524912836010886,0.015037736749516356,0.015849752318950507,0.07646965909572687,1.698086129291931,0.018298041580485997,0.04003719394274886,0.021958327807844645
1008,1888.5149571016223,0.5418603735279556,2.933818376172142,0.015027653204067943,0.04633200443810404,0.09810495775278083,0.0015821740860476167,0.022424089019951205,0.04703514557858278,0.9600394433144137,0.148133963989607,0.008387714353091151,0.043413287994621894
1009,3723.8855947073694,3.530188500737625,1.2824194586789885,0.01686769093080296,0.2312212606373031,0.11350872686158965,0.01239412400838597,0.0027022200929320427,0.07659979565986755,0.6815843807363329,0.06679095505826073,0.046067395812920506,0.001448628475777495
1010,3966.5070884499114,3.4714069515910673,1.0311456557112901,0.01565492437133011,0.05391776963025613,0.195931805510288,0.0027937292780187517,0.00921444659640748,0.10667803620778003,5.286444053433123,0.17281930884001762,0.03140765523766018,0.019073460057000627
1011,2596.513683063204,0.712861681215699,2.310076375820397,0.01567732454467346,0.05479072126401374,0.008295510515952162,0.020506403120346,0.002258940829558806,0.059412603121790176,7.418567348561001,0.04472134660084637,0.037498215837274265,0.03084843163863297
1012,1608.7262777301946,3.0795258038153404,2.007053376098972,0.004126900779775336,0.08695233841608228,0.15357514149239215,0.01864529581264859,0.011688167273776874,0.12168405086109728,6.099599844894187,0.1644554861402831,0.0019807267261510064,0.012701184975307788
1013,3211.2814465990828,1.9682360165104515,4.592266639420086,0.01138463278063203,0.10566348981730905,0.19115843511281955,0.012886730021680207,0.00946037155796334,0.056823289294857,5.892065037203204,0.07833581161611264,0.033872902288310754,0.028087722896797822
1014,3467.034225276634,2.5244379499802574,1.8100008782198507,0.009018641081561161,0.07761093188224744,0.09578042141245552,0.01723895791774364,0.020370581368488853,0.10261779982580942,7.26691820264802,0.13381086736155304,0.04227380225833438,0.035858111376971834
1015,827.8500847890102,1.9677949431974304,1.3804158524600825,0.00751013812275868,0.2245567327561515,0.061201796386717744,0.010336709795922,0.006721219027257513,0.04083757849422137,3.0977467524950866,0.08588701291281114,0.036809692486547536,0.04602363432868412
1016,1388.5217433431842,3.917526866947939,4.249887367183804,0.021208066760469838,0.2185255605945056,0.07799036935542165,0.00043000864235370187,0.02785133171160168,0.10209514046173868,3.819299158802012,0.15616769416411913,0.03714310627771498,0.040345357248680866
1017,2203.8533472695913,3.5056589231954387,4.467009225538188,0.01951113756598967,0.21927872483233393,0.21602940791062838,0.020175340815475354,0.0006883869323344758,0.06912874773923575,1.2582320083704683,0.1906858232619984,0.029785107181606645,0.038094866004429274
1018,2598.2404451830607,3.6540770776630795,3.7335252757909565,0.017180968008645443,0.03212864780858583,0.1715129019997195,0.0027222619744295576,0.014792299866470385,0.0987875229626157,0.9502868480794908,0.13621674676593,0.01609146839119351,0.020096326300725536
1019,3359.7826994062857,1.3400586948385582,2.3027496614780687,0.018579391015078602,0.23125511806635413,0.18723372114338244,0.018517418884043624,0.020895571378146714,0.04398977716649691,6.227409627018783,0.047761373391040356,0.04794161063747428,0.0031757532393573385
1020,3600.6772998450215,2.363402803324481,1.6585602286097822,0.021055043365687368,0.09525731621869248,0.19202029651812233,0.00559544932739727,0.01877630683481912,0.07512283996767755,4.408867861254208,0.06576991452015257,0.049167521672686725,0.04814925732335875
1021,1593.8853887003456,2.7263292400159407,2.8479452608867017,0.013541427689601005,0.2064160141195926,0.21121106535695422,0.00017475734495446855,0.021400755032815848,0.0690274702397971,2.036682020573292,0.02823937842971415,0.010152973747244005,0.04684835997358662
1022,3788.8859100796362,2.7677777776109327,3.6270012188568947,0.01856445382708025,0.042932835479367715,0.12318269255476372,0.0010404173444905165,0.021744440554722827,0.05395252375635036,7.7159315261738906,0.20265845277706515,0.002385899954048685,0.0290792980325072
1023,3872.5011266164565,1.804849191771165,3.538890059659114,0.0065729918252241445,0.2253949405383478,0.09669598444222106,0.005504305653368231,0.0029534778743723696,0.04713992126227548,0.46522364216295053,0.06529285999917574,0.05341620989419981,0.03884261096308635
1024,4470.151152053646,2.344298670647712,0.9642953462214525,0.007313000159354122,0.007588039416835786,0.19615306043871536,0.024695787889748452,0.008984135795870185,0.11926352099445618,7.531232691488393,0.17458918229552794,0.019502442813605483,0.03525852530178733
1025,1850.168092782421,1.5077638843837562,4.742865204763532,0.005111224673330082,0.06510957440468124,0.16027990148278828,0.023454979270003985,0.026992485063179146,0.12932106461816661,7.506556284150274,0.1797881323385568,0.0061750160465236,0.04353686271605412
1026,961.1316627219841,0.7412249651662,2.4646914337751245,0.0035016081741415005,0.20629788541967878,0.13899497326756763,0.010040992485428404,0.009995284490020257,0.05870785152212371,3.5822464130243663,0.09860213327890327,0.04139737824431439,0.01919278344142032
1027,1697.5112402086297,4.384796359079994,3.111570394398272,0.01104185997322535,0.1658499539014951,0.04842953591071028,0.0127480770206,0.0013062349673252877,0.08014017983359319,5.758558624302134,0.04752276872141108,0.05066619354755382,0.01430124528295535
1028,4471.206579480111,1.4629803232686478,2.4302267762726437,0.005568809756777321,0.09850130288856299,0.14345807613550837,0.021873946757069794,0.026723156430719056,0.06520032604417009,6.8647697510773815,0.03286352175384516,0.04037341980678881,0.021789706726799966
1029,1242.018498156292,1.902520102488885,1.1520522599313274,0.01884935739416228,0.11067008991006956,0.21935251931193353,0.017523144996532784,0.017180592187555233,0.03132709435457792,7.7942863266806794,0.03268546451030318,0.01046648788156433,0.0009205364764024772
1030,4490.367623485199,3.940055013089482,1.4616089099736533,0.009431236370860248,0.1492548402328938,0.06611620764297657,0.027483856273814493,0.026699138327558738,0.0880907015415662,1.8749846313760394,0.0957608066464298,0.03791441668022168,0.01991083900146122
1031,4062.447451280919,0.6999068785167702,3.7211127129662986,0.004811605811942333,0.07255167223072108,0.07060011173617205,0.024846133076616227,0.013367060380102045,0.05858963325738602,7.472836973358797,0.17961773341407808,0.007012784684007856,0.030215026683342652
1032,3889.563392782093,0.7430856632846206,3.5461055567310797,0.0073639159218619275,0.013564614108935566,0.09600850136537398,0.009823192376513041,0.007274912949656509,0.11049046596116399,0.6774182015484739,0.12062729374151421,0.016610695378356362,0.037273702020093495
1033,1690.7397949752003,3.9911315422319005,0.9345946957621027,0.018987065626150674,0.012248633825285593,0.15821906694001403,0.006561502616815501,0.027728179261911876,0.09384121364825887,3.2549248043362007,0.09338221351022036,0.027468468839792752,0.03256813921906061
1034,1994.9120350886478,4.227288844438531,3.0916719707095366,0.01494226355927678,0.2237145539957635,0.18601679682106162,0.013903416509638989,0.003295273266445709,0.136244437077406,6.655298822781843,0.0250758324077782,0.002140521989417831,0.0017008576412898414
1035,2294.380465352463,1.1045840916387788,1.670489642993472,0.01817673260765562,0.19220479430805296,0.042147910917004344,0.005622464360794242,0.00748133477276125,0.0632770246610935,5.800415610424057,0.019126139413497112,0.004673568643520244,0.033612301754533065
1036,4420.855566200302,4.072973230922098,3.153288245928335,0.003321602785824539,0.05487021837996075,0.2079551442466185,0.009655752475766905,0.012684280937195732,0.0803948833547449,5.588209935060256,0.049771017252165435,0.04468204576246957,0.020540117629734074
1037,3717.151861171178,4.332995828414689,2.4104063237726274,0.019172308550465325,0.14980666729971667,0.15477368769191127,0.023216170381257,0.0271600949044605,0.12043004983396007,5.997822737779103,0.13970342401118752,0.034806057695979185,0.007977704616520287
1038,3316.784743479734,2.4258393449839466,4.046520226314822,0.014188446806582418,0.058796341921888616,0.040692632773188846,0.015600626014173466,0.002328192157882697,0.13561888087690793,7.322908404907712,0.039425466764883135,0.0020967120722813867,0.04407362120426791
1039,1267.3424038079097,3.8101344334961396,1.8975242241920416,0.007752363351019406,0.1525968944917361,0.11772183630784519,0.0037220072626127374,0.0040974044752680955,0.09252766782087424,3.3547806353009726,0.05572605442415518,0.031756310767839385,0.003985136747285508
1040,2621.2021818145995,2.326808135316136,1.320788618295582,0.02055165894759251,0.15709598676905157,0.1492910140330422,0.020512385401854936,0.00812783831897015,0.08980655576657445,1.1094037948857254,0.18523417680167867,0.0011673945496254855,0.02672643964388966
1041,3420.6144943087183,4.1799122601085665,3.1296301038826306,0.013880925699953132,0.08140822549766995,0.1430533672993876,0.024281860336402793,0.010807898932477864,0.10859512719783583,5.047519792859988,0.19263996109773296,0.01592099855505157,0.04651981388405302
1042,1381.8465544579956,1.7587913494102763,3.9805347483096094,0.018833064265463755,0.08404966601073617,0.20459670015873196,0.002435182250664035,0.005938560304155979,0.08832521948539192,1.0514425154994964,0.20355514560373839,0.044406140093428526,0.007781068270497396
1043,2064.229133671838,3.3811514671122223,3.2061779712645957,0.02042765367520932,0.03462829497598242,0.07574689590302489,0.02130266771562328,0.015340804507772676,0.0488337984632542,0.11248447768634404,0.0829359740675101,0.02962010702034621,0.00564237055529322
1044,2731.3313628912492,0.5505269516231185,4.192367534066069,0.018079970335036975,0.022993177726860083,0.09281779494898475,0.016630950374939477,0.011397672975762508,0.06990048081369546,4.303161650671098,0.17390743800145766,0.046829902688716014,0.052052104186326394
1045,4839.847269441986,1.3693747728560752,4.077959603993211,0.019750319438580088,0.16593437015060833,0.11922898659521254,0.024147728938231326,0.017399917243961595,0.05540736999135574,3.878878504701134,0.13118911764629682,0.048827665266284605,0.04000220738712988
1046,923.6550843867608,3.8882796690376464,0.6881655284285115,0.007209951138244074,0.09729768137060443,0.08431338905664837,0.0014695892678211313,0.014811747410332352,0.06528937337729324,0.7942544152137251,0.06252841312749705,0.01792692349836113,0.05376145083379169
1047,4810.423782543385,1.1524582528960883,3.7396157303727406,0.00976587537376307,0.014249414213519301,0.060595691284714516,0.010242531585207425,0.011441383951683304,0.13144273928958916,6.416195376885644,0.04431223696652055,0.051620026678090326,0.0071772255960222174
1048,4125.131932059129,4.342398383890652,1.8707675124677865,0.006347045669072597,0.036093251818957325,0.0643589115815611,0.011591989987846616,0.018553900679576116,0.03895877620112221,4.86112595534878,0.13728675003758925,0.0041208330512435614,0.014931134629077693
1049,658.8893469370329,2.361298989633019,1.8526837797449414,0.006698389601369569,0.1709165721722212,0.1751558405951027,0.0038114721510039205,0.004613617170958244,0.04586438089790981,2.2703754654399395,0.15679127062361245,0.034083950850090174,0.0034415710028187856
1050,792.8053559912578,3.7963338618852,4.94292882986889,0.015257183590564693,0.0642702058960965,0.011043599334548945,0.024994294673078926,0.0058603256487568065,0.040576207508249064,1.1732532560149078,0.14765689292175865,0.03453902144314123,0.007436472790194701
1051,3322.3117011924755,2.0817720471950927,3.0951561207175167,0.009371727103201735,0.11330815072438934,0.01380696253037499,0.009681032656578418,0.024351681691558054,0.13301890926761378,0.7079516296091368,0.155285316271835,0.03639247363603965,0.02816972226635879
1052,3490.667214008652,2.4044441252808992,4.440399523136335,0.012663088635821948,0.02440897813937206,0.09829294457193226,0.017184907881854318,0.01797762248822571,0.12470499268518047,2.4424458746171043,0.18134074651404858,0.012461409791963867,0.03251028504162284
1053,3161.3349969582846,4.405855995613546,0.9975234221835594,0.012218768977822142,0.18249998661169456,0.013897360588222794,0.0013233182539836462,0.011224495572429834,0.04221706424717939,3.3310662169101954,0.030544185419212506,0.010637760744646075,0.0339592090191917
1054,4078.58985852815,2.6110270532378093,4.665519833198278,0.006724627903780437,0.21874603412027893,0.11363230994231036,0.0006388591212894504,0.006543461950786612,0.10682178042134881,1.4863825463839846,0.07021127238040478,0.0442310286233242,0.019007071210057326
1055,832.8638657193978,3.469663455350191,1.5797762229587007,0.008825362325746045,0.1772523399161627,0.20180943758308645,0.02783914775596144,0.011080718397733079,0.09129196317334934,6.9046868392424114,0.10970800170785071,0.0459059639658075,0.018549796678774214
1056,2422.0401467727593,3.383537622555448,2.9628439344824526,0.005216391695479123,0.08791373142757554,0.16833316788449623,0.01758786226681034,0.006330345446448097,0.10419808598702388,1.654802581842267,0.1400203189858245,0.03278119675915723,0.049014321777935195
1057,882.904533591595,2.7835381208066146,2.1264477555734835,0.015573104651095045,0.027959845632194256,0.0452158157494694,0.020048709670479715,0.0053583997039264916,0.09052528247682777,7.5745873760865,0.03746141516792512,0.04776228846237629,0.030319696763603764
1058,1641.0105099485136,2.706053679805262,0.6040719721619614,0.007542242951953493,0.21298386382240278,0.1508718516482534,0.018394267285176506,0.015500562623599619,0.12342762410300454,4.403865817401296,0.08379963323488561,0.05313809816270708,0.013166120388358371
1059,877.2301285026901,3.2348808130837248,2.3304809506753545,0.011781700523313274,0.11944011975573612,0.1208120308047454,0.005534163225686012,0.025800495520863914,0.08834748681632912,2.0760849366122938,0.10113236528220035,0.030150712729658,0.024665301162546484
1060,4214.278796272214,4.318234659670026,1.3067285552675074,0.007700922325526095,0.09189241606948503,0.13344375126799468,0.0036104789784754477,0.0077670786038304815,0.10766790435570223,3.8919000607963525,0.07787326916648975,0.03490252093206813,0.05079597544779828
1061,3458.6399634763015,2.893965228377327,4.955825170085306,0.012762214154037487,0.20068492855044665,0.1547037964235914,0.00035901637283020186,0.020698167225988218,0.12398378753937289,0.39287201358041624,0.0589713098664956,0.05122271066051722,0.022753378383262933
1062,4385.270589584476,1.6512240837378978,2.128903839924515,0.008844723375494308,0.06482043771649286,0.18310658056911833,0.024118282088115103,0.02403560420318056,0.13120037689350156,4.718929106090747,0.06072011130363087,0.052426035538038936,0.03905601898036908
1063,1131.837446221431,4.596819861789646,3.7823921037625006,0.01547687487371607,0.14410471451252413,0.1069512516602038,0.021733730319966425,0.01696072261448991,0.03524374705665008,3.434390729274037,0.1934504809381524,0.006662527188053622,0.025325193551992795
1064,4197.10914593303,2.0221755109225934,1.0990408573636383,0.018946869239268183,0.16207159851262043,0.0221942994333049,0.008174450466511293,0.014902764858191878,0.07226313691020908,3.2367369697582946,0.1151589901252135,0.049944265743759375,0.027960326042615346
1065,3884.09899782038,3.8248929001200045,1.3285412550761235,0.012485487325821438,0.06476150406561218,0.1671426634174462,0.002985682468080583,0.0024931548465622227,0.03695443776246596,2.3907581819955914,0.06798362006243902,0.021871752071386957,0.011021152061276473
1066,2535.768667380606,1.5274014103964273,0.702080784875179,0.01029384209346699,0.09032707283034458,0.02040043612448423,0.003308114324748521,0.026251661861569117,0.06977049533741866,1.5138421250684178,0.04557650068718799,0.01268546351885693,0.04810143982863919
1067,1814.8547541654707,1.3179737095314112,4.289537610719757,0.01063754290365109,0.2301943085388275,0.15096283138980754,0.01508607834848026,0.01701256011837334,0.10182917018807627,2.4960705475092073,0.018327896388736643,0.0062891923942580375,0.05383658768503041
1068,929.4170042407479,4.4943024971804295,4.6378699118822535,0.019661961345195447,0.010368536435164692,0.07286856444108801,0.02795199531711006,0.002243420011507379,0.0640797287844814,2.238074733293253,0.12366953538453063,0.05125731798805611,0.030945239817087505
1069,505.0734016476196,4.2213043528249,4.184191452657933,0.010679464867982203,0.019140350888608285,0.1320425885518974,0.0049870282727985035,0.018318212408156936,0.03714002551311486,5.219005459073955,0.03723742161692639,0.05029476697805361,0.004096966876091589
1070,4632.191764885352,2.116025758175404,3.8292866644683774,0.01657869995204878,0.22175806977941248,0.12182662109043677,0.012300256204357696,0.0031509309856909643,0.11267709243489558,0.42162080093093807,0.05093979307337818,0.0174333629395625,0.04738441868379253
